Date/Time;Electricity:Facility [kW](Hourly);Fans:Electricity [kW](Hourly);Cooling:Electricity [kW](Hourly);Heating:Electricity [kW](Hourly);InteriorLights:Electricity [kW](Hourly);InteriorEquipment:Electricity [kW](Hourly);Gas:Facility [kW](Hourly);Heating:Gas [kW](Hourly);InteriorEquipment:Gas [kW](Hourly);Water Heater:WaterSystems:Gas [kW](Hourly)
 01/09  16:00:00;1365,008853;98,3135546;484,1599492;0;243,2593065;302,6124365;457,9167082;365,7764773;56,64669961;35,4935313
 01/09  17:00:00;1391,985317;98,62315646;501,4074348;0;243,2593065;310,1097119;493,3813616;379,651691;84,97004941;28,75962119
 01/09  18:00:00;1403,062747;99,10941658;501,663105;0;243,2593065;310,1097119;497,7116811;388,7622685;84,97004941;23,97936312
 01/09  19:00:00;1128,347193;94,71476999;497,6929369;0;166,9389264;199,1109338;473,8751052;371,4688226;84,97004941;17,4362332
 01/09  20:00:00;1125,601409;94,71476999;490,9776892;0;166,9389264;191,6136585;444,9531394;379,5760436;56,64669961;8,73039622
 01/09  21:00:00;998,9625973;94,71476999;479,0885417;0;100,1506573;124,5586935;495,2574328;421,1716561;56,64669961;17,43907714
 01/09  22:00:00;962,0076027;94,71476999;473,646553;0;100,1506573;124,5586935;486,9912351;427,1084484;42,48502471;17,39776198
 01/09  23:00:00;891,5616342;94,71476999;470,0964624;0;46,09303362;124,5586935;483,3785261;446,3504857;28,3233498;8,704690603
 01/09  24:00:00;884,1619008;94,71476999;465,4709984;0;46,09303362;124,5586935;484,2681991;452,7133502;14,1616749;17,39317401
 01/10  01:00:00;850,7624025;94,71476999;444,8067582;0;46,09303362;113,3127805;473,1231263;458,7530053;5,664669961;8,705451099
 01/10  02:00:00;849,2566379;94,71476999;446,2758293;0;46,09303362;113,3127805;487,2747717;464,2163519;5,664669961;17,39374983
 01/10  03:00:00;845,346671;94,71476999;444,3189555;0;46,09303362;113,3127805;483,4053491;469,0349954;5,664669961;8,705683746
 01/10  04:00:00;838,4516836;94,71476999;433,9415139;0;46,09303362;113,3127805;497,1332061;474,0742788;5,664669961;17,39425734
 01/10  05:00:00;914,5043883;94,71476999;414,9386764;0;100,1506573;148,9693994;471,9815889;457,6110111;5,664669961;8,705907837
 01/10  06:00:00;909,5967567;94,88903414;404,5903266;0;100,1506573;149,8943994;756,8014471;725,2472315;14,1616749;17,3925407
 01/10  07:00:00;1142,169355;95,65910358;403,3311537;0;176,4710373;302,6124365;550,9247796;513,8952923;28,3233498;8,706137508
 01/10  08:00:00;1270,204043;96,77037861;428,629706;0;243,2593065;310,1097119;532,5574629;463,7637251;42,48502471;26,30871312
 01/10  09:00:00;1327,348438;97,57972217;451,5078865;0;243,2593065;310,1097119;510,2049065;427,1276853;56,64669961;26,43052161
 01/10  10:00:00;1370,638011;98,30692366;463,3234568;0;243,2593065;302,6124365;481,4261311;403,5857567;42,48502471;35,35534967
 01/10  11:00:00;1371,342625;98,84805003;476,775808;0;243,2593065;310,1097119;492,9699791;386,6209178;70,80837451;35,54068684
 01/10  12:00:00;1380,620864;99,3871535;491,5166515;0;243,2593065;310,1097119;481,2979998;374,8792136;70,80837451;35,61041163
 01/10  13:00:00;1342,914833;99,90606562;494,8248816;0;243,2593065;310,1097119;473,5114269;367,2664007;70,80837451;35,43665168
 01/10  14:00:00;1375,325657;100,5087696;492,9730619;0;243,2593065;302,6124365;448,0672927;355,8072624;56,64669961;35,6133307
 01/10  15:00:00;1373,678292;101,2081723;490,5760593;0;243,2593065;302,6124365;419,8110748;341,7700698;42,48502471;35,55598021
 01/10  16:00:00;1378,267652;101,7229556;495,0556883;0;243,2593065;302,6124365;431,1879371;339,0490597;56,64669961;35,4921778
 01/10  17:00:00;1393,710265;101,9432357;500,5610876;0;243,2593065;310,1097119;462,9260528;351,4688417;84,97004941;26,48716168
 01/10  18:00:00;1399,695051;102,1575862;496,1145728;0;243,2593065;310,1097119;476,4468673;365,2459902;84,97004941;26,23082761
 01/10  19:00:00;1122,312674;94,71476999;492,4799685;0;166,9389264;199,1109338;458,7449209;365,046814;84,97004941;8,728057453
 01/10  20:00:00;1113,891814;94,71476999;491,8365088;0;166,9389264;191,6136585;446,5249305;372,4375477;56,64669961;17,44068319
 01/10  21:00:00;980,1100517;94,71476999;492,0129127;0;100,1506573;124,5586935;489,0821102;414,9969831;56,64669961;17,43842751
 01/10  22:00:00;939,0625752;94,71476999;490,7481305;0;100,1506573;124,5586935;482,2204568;422,3383544;42,48502471;17,39707764
 01/10  23:00:00;863,3246408;94,71476999;478,9788175;0;46,09303362;124,5586935;479,57644;442,5456071;28,3233498;8,707483083
 01/10  24:00:00;853,7278486;94,71476999;458,0940359;0;46,09303362;124,5586935;480,1004776;448,5462912;14,1616749;17,39251158
 01/11  01:00:00;837,0974292;94,71476999;456,5367573;0;46,09303362;113,3127805;468,3245294;453,9520827;5,664669961;8,707776703
 01/11  02:00:00;817,4408037;94,71476999;437,9920681;0;46,09303362;113,3127805;484,0004496;460,9427095;5,664669961;17,3930701
 01/11  03:00:00;794,6285969;94,71476999;415,0500651;0;46,09303362;113,3127805;481,7342023;467,3641477;5,664669961;8,705384683
 01/11  04:00:00;787,0700364;94,71476999;404,4129051;0;46,09303362;113,3127805;494,7741381;471,7158869;5,664669961;17,39358118
 01/11  05:00:00;892,5189706;94,71476999;416,6820996;0;100,1506573;148,9693994;467,6485323;453,2782471;5,664669961;8,705615306
 01/11  06:00:00;892,1011949;95,12025795;412,6715641;0;100,1506573;149,8943994;727,7113335;696,154145;14,1616749;17,3955136
 01/11  07:00:00;1122,476037;96,65597894;403,9134816;0;176,4710373;302,6124365;539,0524182;502,0232215;28,3233498;8,70584689
 01/11  08:00:00;1239,487763;98,4232203;415,6993127;0;243,2593065;310,1097119;522,4968377;453,703947;42,48502471;26,307866
 01/11  09:00:00;1314,049549;99,3031876;455,4723866;0;243,2593065;310,1097119;496,9550141;413,8755051;56,64669961;26,43280941
 01/11  10:00:00;1366,874393;100,0342862;471,2021143;0;243,2593065;302,6124365;461,5837701;387,892734;42,48502471;31,20601137
 01/11  11:00:00;1373,714262;100,6537073;461,3248311;0;243,2593065;310,1097119;476,1412485;365,6166645;70,80837451;39,7162095
 01/11  12:00:00;1360,876584;101,2005963;444,2285307;0;243,2593065;310,1097119;456,861983;350,4442469;70,80837451;35,60936158
 01/11  13:00:00;1299,534507;101,8597292;427,2966588;0;243,2593065;310,1097119;444,7837595;338,5395507;70,80837451;35,43583435
 01/11  14:00:00;1326,128873;102,2045642;425,6942452;0;243,2593065;302,6124365;425,4223187;333,163163;56,64669961;35,61245612
 01/11  15:00:00;1340,00177;102,8883199;453,3661617;0;243,2593065;302,6124365;406,85774;328,8175603;42,48502471;35,55515492
 01/11  16:00:00;1352,037198;103,3281567;465,1213137;0;243,2593065;302,6124365;421,8190204;329,6808212;56,64669961;35,49149959
 01/11  17:00:00;1371,364266;103,5009657;473,7255846;0;243,2593065;310,1097119;451,9120602;340,4552205;84,97004941;26,48679034
 01/11  18:00:00;1401,553815;103,6780173;493,4521956;0;243,2593065;310,1097119;463,843382;352,6434687;84,97004941;26,22986384
 01/11  19:00:00;1148,209796;94,71476999;500,6589383;0;166,9389264;199,1109338;449,9775483;356,2796397;84,97004941;8,727859108
 01/11  20:00:00;1156,202913;94,71476999;486,8060036;0;166,9389264;191,6136585;435,1268704;361,0399276;56,64669961;17,44024313
 01/11  21:00:00;1013,334793;94,71476999;481,2410956;0;100,1506573;124,5586935;476,2365718;402,152877;56,64669961;17,43699525
 01/11  22:00:00;967,8231744;94,71476999;478,4168465;0;100,1506573;124,5586935;470,307066;410,4226483;42,48502471;17,39939302
 01/11  23:00:00;899,1908128;94,71476999;476,2170782;0;46,09303362;124,5586935;466,6200018;429,5893771;28,3233498;8,707274956
 01/11  24:00:00;898,1978452;94,71476999;473,8283099;0;46,09303362;124,5586935;469,113087;437,5592695;14,1616749;17,39214255
 01/12  01:00:00;878,8326405;94,71476999;470,0873589;0;46,09303362;113,3127805;457,5755429;443,2032965;5,664669961;8,707576473
 01/12  02:00:00;847,2232781;94,71476999;444,0502689;0;46,09303362;113,3127805;473,0861782;450,0287936;5,664669961;17,39271464
 01/12  03:00:00;855,497748;94,71476999;453,6991933;0;46,09303362;113,3127805;469,9684317;455,5959075;5,664669961;8,707854171
 01/12  04:00:00;863,364259;94,71476999;461,6234869;0;46,09303362;113,3127805;482,3560218;459,2981325;5,664669961;17,3932193
 01/12  05:00:00;940,0208396;94,71476999;454,2663052;0;100,1506573;148,9693994;458,3587726;443,9886441;5,664669961;8,705458536
 01/12  06:00:00;938,0512156;95,20284623;449,3202474;0;100,1506573;149,8943994;683,3732071;651,8179721;14,1616749;17,39356006
 01/12  07:00:00;1174,433802;97,55395694;457,9401982;0;176,4710373;302,6124365;513,7341259;476,7050798;28,3233498;8,705696293
 01/12  08:00:00;1282,160236;99,34385643;460,9786043;0;243,2593065;310,1097119;496,6969687;427,9044789;42,48502471;26,30746508
 01/12  09:00:00;1326,150885;99,95369989;465,3512485;0;243,2593065;310,1097119;487,3753997;404,2962333;56,64669961;26,43246684
 01/12  10:00:00;1358,32628;100,4044438;474,5692697;0;243,2593065;302,6124365;462,2297717;393,2228487;42,48502471;26,52189835
 01/12  11:00:00;1368,716613;100,9461518;479,0001299;0;243,2593065;310,1097119;488,5733876;373,3292711;70,80837451;44,43574197
 01/12  12:00:00;1351,569325;101,6421571;456,6348591;0;243,2593065;310,1097119;456,4801079;350,062766;70,80837451;35,6089674
 01/12  13:00:00;1315,933352;102,2306213;462,1847675;0;243,2593065;310,1097119;445,4786347;339,2347064;70,80837451;35,4355537
 01/12  14:00:00;1340,219129;102,8911979;451,971573;0;243,2593065;302,6124365;419,284622;327,0257291;56,64669961;35,61219327
 01/12  15:00:00;1349,280834;103,5754693;460,885146;0;243,2593065;302,6124365;395,9473071;317,9073516;42,48502471;35,55493083
 01/12  16:00:00;1358,996577;104,0407364;471,0144392;0;243,2593065;302,6124365;408,7397144;316,601653;56,64669961;35,49136181
 01/12  17:00:00;1362,863793;104,1704644;463,4955151;0;243,2593065;310,1097119;439,1104026;327,6536118;84,97004941;26,4867414
 01/12  18:00:00;1388,58742;104,28866;478,1977284;0;243,2593065;310,1097119;455,4198376;344,2158515;84,97004941;26,23393663
 01/12  19:00:00;1126,409684;94,71476999;491,7538193;0;166,9389264;199,1109338;444,1415483;350,4437054;84,97004941;8,727793429
 01/12  20:00:00;1130,090182;94,71476999;502,8845882;0;166,9389264;191,6136585;433,60719;359,5204043;56,64669961;17,44008608
 01/12  21:00:00;1000,303083;94,71476999;507,7677051;0;100,1506573;124,5586935;477,1260651;403,0398361;56,64669961;17,43952933
 01/12  22:00:00;956,6392021;94,71476999;504,9166676;0;100,1506573;124,5586935;473,5440245;413,6597424;42,48502471;17,39925734
 01/12  23:00:00;885,2185424;94,71476999;501,8722176;0;46,09303362;124,5586935;469,7705819;432,7400243;28,3233498;8,707207821
 01/12  24:00:00;885,1289526;94,71476999;500,9182566;0;46,09303362;124,5586935;470,2576434;438,7039397;14,1616749;17,39202884
 01/13  01:00:00;870,8712316;94,71476999;499,7988768;0;46,09303362;113,3127805;457,8108421;443,4386584;5,664669961;8,707513724
 01/13  02:00:00;867,6570894;94,71476999;497,4924924;0;46,09303362;113,3127805;470,8815773;447,8242962;5,664669961;17,3926111
 01/13  03:00:00;859,2088566;94,71476999;490,3322573;0;46,09303362;113,3127805;467,5961931;453,2237242;5,664669961;8,70779894
 01/13  04:00:00;843,829319;94,71476999;475,7482997;0;46,09303362;113,3127805;481,6879409;458,6301405;5,664669961;17,39313048
 01/13  05:00:00;945,0176853;94,71476999;484,1347153;0;100,1506573;148,9693994;456,3475262;441,9774335;5,664669961;8,705422755
 01/13  06:00:00;944,9505532;95,22612895;482,9662593;0;100,1506573;149,8943994;675,8078776;644,2507509;14,1616749;17,39545177
 01/13  07:00:00;1161,228072;97,77796838;468,9363436;0;176,4710373;302,6124365;510,2571717;473,2281556;28,3233498;8,705666314
 01/13  08:00:00;1267,843048;99,49042363;466,9509209;0;243,2593065;310,1097119;498,6924867;429,9000064;42,48502471;26,30745567
 01/13  09:00:00;1323,43756;100,265784;479,8085003;0;243,2593065;310,1097119;481,8393043;398,7600818;56,64669961;26,43252284
 01/13  10:00:00;1369,201991;100,9426009;488,9053917;0;243,2593065;302,6124365;446,2947194;377,2876432;42,48502471;26,5220515
 01/13  11:00:00;1379,009495;101,5160626;488,3646305;0;243,2593065;310,1097119;471,9318192;356,6859513;70,80837451;44,43749335
 01/13  12:00:00;1376,003472;102,0502868;482,7896613;0;243,2593065;310,1097119;451,1924805;344,7748265;70,80837451;35,60927941
 01/13  13:00:00;1338,745248;102,6881026;487,1229388;0;243,2593065;310,1097119;444,6584833;338,4142455;70,80837451;35,43586326
 01/13  14:00:00;1353,615501;103,4595662;466,7123545;0;243,2593065;302,6124365;418,7662909;326,5069876;56,64669961;35,61260378
 01/13  15:00:00;1333,560698;104,0862673;443,3374032;0;243,2593065;302,6124365;392,1505494;314,1101565;42,48502471;35,55536813
 01/13  16:00:00;1353,736309;104,4975675;464,3351122;0;243,2593065;302,6124365;409,1566906;317,0181717;56,64669961;35,49181926
 01/13  17:00:00;1377,631557;104,5321709;483,2064495;0;243,2593065;310,1097119;444,7928268;333,3357293;84,97004941;26,48704812
 01/13  18:00:00;1409,977693;104,6658843;501,2964057;0;243,2593065;310,1097119;458,7673715;347,5635602;84,97004941;26,2337619
 01/13  19:00:00;1132,136706;94,71476999;498,3858904;0;166,9389264;199,1109338;445,6133525;351,9154384;84,97004941;8,727864752
 01/13  20:00:00;1121,71428;94,71476999;494,5235267;0;166,9389264;191,6136585;432,1820997;358,0951528;56,64669961;17,44024729
 01/13  21:00:00;998,6563741;94,71476999;506,9240756;0;100,1506573;124,5586935;475,8177515;401,7313594;56,64669961;17,43969252
 01/13  22:00:00;956,7640695;94,71476999;505,0007932;0;100,1506573;124,5586935;471,0758747;411,1914312;42,48502471;17,3994188
 01/13  23:00:00;888,449119;94,71476999;504,012882;0;46,09303362;124,5586935;468,0555295;431,0248873;28,3233498;8,707292487
 01/13  24:00:00;884,2650886;94,71476999;500,9687534;0;46,09303362;124,5586935;470,5556134;439,0017399;14,1616749;17,39219858
 01/14  01:00:00;865,4843717;94,71476999;496,0278717;0;46,09303362;113,3127805;458,9367006;444,5644247;5,664669961;8,707605941
 01/14  02:00:00;859,8246299;94,71476999;491,2018617;0;46,09303362;113,3127805;471,6700986;448,6126364;5,664669961;17,39279225
 01/14  03:00:00;857,1572551;94,71476999;488,8547476;0;46,09303362;113,3127805;467,1411746;452,7686065;5,664669961;8,707898099
 01/14  04:00:00;846,8224641;94,71476999;478,8656776;0;46,09303362;113,3127805;481,053719;457,9957241;5,664669961;17,39332492
 01/14  05:00:00;857,6067137;94,71476999;479,5716529;0;55,62514452;113,3127805;465,1336934;450,763505;5,664669961;8,70551846
 01/14  06:00:00;861,1919188;94,71476999;483,107713;0;55,62514452;113,3127805;484,1340156;452,5784621;14,1616749;17,39387861
 01/14  07:00:00;933,9195001;94,71476999;482,6702642;0;65,15725541;176,8892702;430,0051608;392,9760416;28,3233498;8,705769366
 01/14  08:00:00;1039,837229;95,01437626;482,2094719;0;109,6827682;220,9681645;648,3867361;588,5058543;42,48502471;17,39585713
 01/14  09:00:00;1052,625535;95,06258242;484,2926347;0;109,6827682;220,9681645;560,9679093;486,8436563;56,64669961;17,47755338
 01/14  10:00:00;1170,346603;96,40881726;490,8970215;0;131,9455246;266,9558176;508,2792099;439,4770946;42,48502471;26,31709055
 01/14  11:00:00;1182,432225;96,75681318;493,0382458;0;131,9455246;274,4530929;515,233279;417,9977167;70,80837451;26,42718784
 01/14  12:00:00;1162,405249;96,98808807;470,1859493;0;131,9455246;274,4530929;496,361152;399,1238076;70,80837451;26,42896989
 01/14  13:00:00;1111,98507;97,18404959;447,5669481;0;131,9455246;274,4530929;477,5161538;380,2827471;70,80837451;26,42503219
 01/14  14:00:00;1094,241706;97,31510823;436,3156494;0;131,9455246;266,9558176;447,9431453;364,8754924;56,64669961;26,42095329
 01/14  15:00:00;1093,178406;97,36439532;437,5801323;0;131,9455246;266,9558176;417,6055431;348,6992757;42,48502471;26,42124275
 01/14  16:00:00;1018,547383;94,71476999;440,7405873;0;109,6827682;212,5458892;358,6310206;275,5572898;56,64669961;26,42703122
 01/14  17:00:00;1043,828683;94,71476999;459,6240514;0;109,6827682;220,0431645;406,7317374;295,338073;84,97004941;26,42361503
 01/14  18:00:00;1036,863012;94,71476999;481,1322298;0;109,6827682;220,0431645;426,0624736;319,3946352;84,97004941;21,69778891
 01/14  19:00:00;1000,455491;94,71476999;483,873056;0;100,1506573;199,1109338;458,5736098;360,3357412;84,97004941;13,26781919
 01/14  20:00:00;990,6169211;94,71476999;480,6239245;0;100,1506573;191,6136585;440,0547448;366,0151565;56,64669961;17,39288874
 01/14  21:00:00;910,1675994;94,71476999;505,654453;0;55,62514452;124,5586935;480,7959134;415,4426568;56,64669961;8,706556956
 01/14  22:00:00;919,186679;94,71476999;486,6208832;0;55,62514452;124,5586935;480,3423031;420,463843;42,48502471;17,39343538
 01/14  23:00:00;881,7040883;94,71476999;480,1106897;0;46,09303362;124,5586935;474,1547166;437,1245369;28,3233498;8,706829833
 01/14  24:00:00;872,5573935;94,71476999;480,1839159;0;46,09303362;124,5586935;476,1956818;444,6400346;14,1616749;17,39397229
 01/15  01:00:00;859,3672813;94,71476999;477,3786544;0;34,96165543;113,3127805;464,9163215;450,5445131;5,664669961;8,707138439
 01/15  02:00:00;859,031361;94,71476999;466,0847783;0;34,96165543;113,3127805;479,7098134;456,6532075;5,664669961;17,39193593
 01/15  03:00:00;847,9934524;94,71476999;452,0626438;0;34,96165543;113,3127805;477,1059767;462,7338739;5,664669961;8,707432752
 01/15  04:00:00;856,3948033;94,71476999;460,8762651;0;34,96165543;113,3127805;490,4681615;467,4110113;5,664669961;17,39248017
 01/15  05:00:00;868,1993636;94,71476999;458,8944102;0;44,49376632;113,3127805;474,2709586;459,8985601;5,664669961;8,707728575
 01/15  06:00:00;866,387585;94,71476999;456,5821789;0;44,49376632;113,3127805;495,1374903;463,582791;14,1616749;17,39302438
 01/15  07:00:00;932,3360108;94,71476999;453,7883839;0;54,02587722;176,8892702;443,3765919;406,3466624;28,3233498;8,706579751
 01/15  08:00:00;923,2293876;94,71476999;455,8162216;0;54,02587722;184,3865456;451,2964621;391,4178693;42,48502471;17,39356805
 01/15  09:00:00;1001,940136;94,71476999;462,2945739;0;65,15725541;220,0431645;433,4013608;359,2898977;56,64669961;17,46476357
 01/15  10:00:00;1001,659012;94,71476999;471,9442833;0;65,15725541;212,5458892;399,4138703;339,3924238;42,48502471;17,53642183
 01/15  11:00:00;1003,515829;94,71476999;459,2260897;0;65,15725541;220,0431645;428,4087331;331,199533;70,80837451;26,40082563
 01/15  12:00:00;995,4695199;94,71476999;443,5220181;0;65,15725541;220,0431645;418,5851772;321,3723759;70,80837451;26,40442681
 01/15  13:00:00;966,2181489;94,71476999;437,1573298;0;65,15725541;220,0431645;411,3561261;314,1440075;70,80837451;26,40374413
 01/15  14:00:00;956,4949133;94,71476999;443,987157;0;65,15725541;212,5458892;389,1112458;306,0614494;56,64669961;26,40309676
 01/15  15:00:00;966,5389742;94,71476999;454,3426819;0;65,15725541;212,5458892;367,3695787;298,4821005;42,48502471;26,40245354
